protocol_type_encoded,service_encoded,logged_in,count,srv_count,dst_host_count,dst_host_same_src_port_rate,temp0,class
1,6,1,41,41,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,32,32,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,29,29,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,26,26,255,0.0,0,0
1,6,1,35,35,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,8,9,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,20,20,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,38,38,255,0.0,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,5,5,21,0.05,0,0
1,6,1,15,15,31,0.03,0,0
1,6,1,2,2,4,0.25,0,0
1,6,1,1,2,2,0.5,0,0
1,9,1,1,3,2,0.5,0,0
1,9,1,1,2,12,0.08,0,0
1,4,0,1,1,22,0.05,0,0
1,9,1,1,4,32,0.03,0,0
1,9,1,1,3,42,0.02,0,0
1,9,1,1,5,10,0.1,0,0
1,9,1,1,5,20,0.05,0,0
2,1,0,1,2,6,1.0,0,0
2,1,0,1,2,16,1.0,0,0
2,1,0,1,1,26,1.0,0,0
2,1,0,1,1,36,1.0,0,0
2,1,0,1,1,46,1.0,0,0
2,1,0,1,2,56,1.0,0,0
2,1,0,1,2,66,1.0,0,0
2,1,0,1,2,76,1.0,0,0
2,1,0,1,1,86,0.99,0,0
2,1,0,1,1,96,0.99,0,0
1,9,1,1,3,1,1.0,0,0
1,9,1,1,3,11,0.09,0,0
1,9,1,1,1,21,0.05,0,0
1,9,1,1,1,12,0.08,0,0
1,9,1,1,1,22,0.05,0,0
1,9,1,1,1,32,0.03,0,0
1,9,1,1,4,42,0.02,0,0
1,9,1,1,1,52,0.02,0,0
1,10,1,1,1,62,0.02,0,0
1,9,1,1,1,72,0.01,0,0
1,9,1,1,1,3,0.33,0,0
1,9,1,1,2,13,0.08,0,0
1,4,0,1,1,23,0.04,0,0
1,9,1,1,4,6,0.17,0,0
1,9,1,1,1,16,0.06,0,0
1,9,1,1,3,26,0.04,0,0
1,4,0,1,1,3,0.33,0,0
1,9,1,1,2,13,0.08,0,0
1,9,1,1,3,23,0.04,0,0
1,9,1,1,1,33,0.03,0,0
1,9,1,1,1,43,0.02,0,0
1,9,1,1,1,8,0.12,0,0
1,9,1,1,1,18,0.06,0,0
1,9,1,1,1,28,0.04,0,0
1,5,1,2,2,5,0.2,0,0
1,9,1,1,1,15,0.07,0,0
1,5,1,1,1,25,0.04,0,0
1,5,1,1,1,35,0.03,0,0
1,5,1,1,1,45,0.02,0,0
1,5,1,1,1,55,0.02,0,0
1,5,1,1,1,65,0.02,0,0
1,9,1,1,4,75,0.01,0,0
1,5,1,1,1,85,0.01,0,0
1,9,1,1,1,4,0.25,0,0
1,9,1,1,4,14,0.07,0,0
1,9,1,1,1,24,0.04,0,0
1,9,1,1,3,34,0.03,0,0
1,9,1,1,1,5,0.2,0,0
1,9,1,1,3,15,0.07,0,0
1,9,1,1,2,25,0.04,0,0
1,4,0,1,1,10,0.1,0,0
1,9,1,1,2,20,0.05,0,0
1,9,1,1,1,30,0.03,0,0
1,9,1,1,5,40,0.03,0,0
1,9,1,1,1,10,0.1,0,0
1,9,1,1,2,20,0.05,0,0
1,9,1,1,1,30,0.03,0,0
1,9,1,1,1,40,0.03,0,0
1,9,1,1,1,50,0.02,0,0
1,9,1,1,1,60,0.02,0,0
1,9,1,1,1,70,0.01,0,0
1,9,1,1,1,80,0.01,0,0
1,6,1,7,21,7,0.14,0,0
1,6,1,4,9,17,0.06,0,0
1,6,1,2,2,27,0.04,0,0
1,6,1,12,12,37,0.03,0,0
1,6,1,2,2,47,0.02,0,0
1,6,1,4,4,57,0.02,0,0
1,6,1,6,6,67,0.01,0,0
1,6,1,3,3,77,0.01,0,0
1,6,1,6,6,87,0.01,0,0
1,6,1,3,3,97,0.01,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,1,1,19,0.05,0,0
1,6,1,1,1,29,0.03,0,0
1,6,1,1,6,39,0.03,0,0
1,6,1,2,6,49,0.02,0,0
1,6,1,12,16,59,0.02,0,0
1,6,1,8,22,69,0.01,0,0
1,6,1,3,3,79,0.01,0,0
1,6,1,4,4,89,0.01,0,0
1,6,1,6,6,99,0.01,0,0
1,6,1,8,9,109,0.01,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,2,2,5,0.2,0,0
0,2,0,1,1,1,1.0,0,0
0,2,0,1,1,11,1.0,0,0
0,2,0,1,1,21,1.0,0,0
0,2,0,1,1,31,1.0,0,0
2,1,0,1,2,9,0.22,0,0
2,7,0,1,1,19,0.79,0,0
2,7,0,1,1,29,0.72,0,0
1,0,1,1,1,39,0.03,0,0
2,7,0,1,1,49,0.57,0,0
2,7,0,1,1,59,0.64,0,0
2,7,0,1,1,69,0.7,0,0
2,7,0,1,1,79,0.73,0,0
2,1,0,1,1,89,0.1,0,0
2,7,0,1,1,99,0.75,0,0
2,1,0,3,10,3,1.0,0,0
0,3,0,1,1,4,1.0,0,0
0,3,0,1,1,14,1.0,0,0
0,3,0,1,1,24,1.0,0,0
0,3,0,1,1,34,1.0,0,0
0,3,0,1,1,44,1.0,0,0
0,3,0,1,1,54,1.0,0,0
0,3,0,1,1,64,1.0,0,0
0,3,0,1,1,74,1.0,0,0
0,3,0,1,1,84,1.0,0,0
0,3,0,1,1,94,1.0,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,1,1,17,0.06,0,0
1,6,1,11,12,27,0.04,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,4,4,25,0.04,0,0
1,6,1,14,16,35,0.03,0,0
1,6,1,24,27,45,0.02,0,0
1,6,1,4,5,55,0.02,0,0
1,6,1,14,15,65,0.02,0,0
1,6,1,4,5,75,0.01,0,0
1,6,1,14,16,85,0.02,0,0
1,6,1,24,26,95,0.02,0,0
1,6,1,3,7,4,0.25,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,5,5,11,0.09,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,55,2,0.5,0,0
1,6,1,4,5,12,0.08,0,0
1,6,1,6,6,22,0.05,0,0
1,6,1,8,8,32,0.03,0,0
1,6,1,6,7,42,0.02,0,0
1,6,1,1,1,52,0.02,0,0
1,6,1,3,3,62,0.02,0,0
1,6,1,2,9,2,0.5,0,0
1,6,1,4,4,12,0.08,0,0
1,6,1,6,6,22,0.05,0,0
1,6,1,3,3,8,0.12,0,0
1,6,1,5,5,18,0.06,0,0
1,6,1,2,4,2,0.5,0,0
1,6,1,12,14,12,0.08,0,0
1,6,1,2,2,22,0.05,0,0
1,6,1,12,12,32,0.03,0,0
1,6,1,3,42,42,0.02,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,3,9,15,0.07,0,0
1,6,1,3,3,25,0.04,0,0
1,6,1,1,1,35,0.03,0,0
1,6,1,11,11,45,0.02,0,0
1,6,1,2,4,55,0.02,0,0
1,6,1,9,9,65,0.02,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,5,5,14,0.07,0,0
1,6,1,7,7,24,0.04,0,0
1,6,1,17,18,34,0.03,0,0
1,6,1,6,6,44,0.02,0,0
1,6,1,7,8,54,0.02,0,0
1,6,1,9,10,64,0.02,0,0
1,6,1,2,3,74,0.01,0,0
1,6,1,8,8,84,0.01,0,0
1,6,1,1,1,94,0.01,0,0
1,6,1,11,12,104,0.01,0,0
1,6,1,2,3,114,0.01,0,0
1,6,1,10,29,10,0.1,0,0
1,6,1,4,4,20,0.05,0,0
1,6,1,14,14,30,0.03,0,0
1,6,1,8,9,8,0.12,0,0
1,6,1,8,10,18,0.06,0,0
1,6,1,8,9,28,0.04,0,0
1,6,1,2,4,8,0.12,0,0
1,6,1,3,14,18,0.06,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,2,4,2,0.5,0,0
1,6,1,3,3,12,0.08,0,0
1,6,1,13,13,22,0.05,0,0
1,6,1,7,7,32,0.03,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,3,34,6,0.17,0,0
1,6,1,2,2,16,0.06,0,0
1,6,1,1,17,8,0.12,0,0
1,6,1,1,5,1,1.0,0,0
2,1,0,1,2,9,0.33,0,0
1,9,1,1,1,19,0.05,0,0
1,9,1,1,1,29,0.03,0,0
1,9,1,1,2,39,0.03,0,0
1,9,1,1,1,49,0.02,0,0
1,9,1,1,2,59,0.02,0,0
1,4,0,1,1,69,0.01,0,0
1,9,1,1,2,79,0.01,0,0
1,10,1,1,1,2,0.5,0,0
1,0,1,1,1,7,0.14,0,0
1,6,1,5,5,10,0.1,0,0
1,6,1,2,2,20,0.05,0,0
1,6,1,7,7,30,0.03,0,0
1,6,1,4,4,40,0.03,0,0
1,6,1,2,2,50,0.02,0,0
1,9,1,1,1,6,0.17,0,0
1,9,1,1,1,16,0.06,0,0
1,9,1,1,1,26,0.04,0,0
2,1,0,1,5,36,0.17,0,0
1,9,1,1,1,46,0.02,0,0
1,9,1,1,1,56,0.02,0,0
1,9,1,1,1,66,0.02,0,0
1,9,1,1,1,76,0.01,0,0
1,9,1,1,1,6,0.17,0,0
1,9,1,1,2,16,0.06,0,0
1,4,0,1,1,26,0.08,0,0
1,9,1,1,1,36,0.03,0,0
1,9,1,1,1,46,0.02,0,0
2,1,0,1,2,56,0.23,0,0
1,9,1,1,1,66,0.02,0,0
1,9,1,1,3,76,0.01,0,0
2,1,0,1,5,9,0.22,0,0
1,9,1,1,1,19,0.05,0,0
1,9,1,1,1,29,0.03,0,0
1,9,1,1,1,39,0.03,0,0
1,9,1,1,1,49,0.02,0,0
1,9,1,1,1,59,0.02,0,0
1,9,1,1,3,69,0.01,0,0
1,9,1,1,1,79,0.01,0,0
1,9,1,1,1,89,0.01,0,0
2,1,0,1,2,6,0.33,0,0
1,9,1,1,1,16,0.06,0,0
2,1,0,1,2,26,0.15,0,0
1,9,1,1,1,36,0.03,0,0
2,1,0,1,2,46,0.22,0,0
2,1,0,1,3,56,0.21,0,0
1,9,1,1,3,4,0.25,0,0
1,4,0,1,1,14,0.07,0,0
1,5,1,1,1,24,0.04,0,0
2,1,0,1,2,34,0.15,0,0
1,9,1,1,1,44,0.02,0,0
1,9,1,1,1,54,0.02,0,0
1,9,1,1,2,64,0.02,0,0
1,5,1,1,1,74,0.01,0,0
1,5,1,1,1,84,0.01,0,0
2,1,0,1,4,94,0.14,0,0
1,5,1,1,1,104,0.01,0,0
1,9,1,1,3,114,0.01,0,0
1,5,1,1,1,124,0.01,0,0
1,5,1,1,1,134,0.01,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,17,17,17,0.06,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,11,11,11,0.09,0,0
1,6,1,4,4,21,0.05,0,0
1,6,1,14,14,31,0.03,0,0
1,6,1,1,9,1,1.0,0,0
1,6,1,1,2,9,0.11,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,11,0.09,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,4,22,4,0.25,0,0
1,6,1,1,22,4,0.25,0,0
1,6,1,1,2,1,1.0,0,0
1,6,1,2,16,11,0.09,0,0
1,6,1,1,1,9,0.11,0,0
1,6,1,5,5,7,0.14,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,4,4,16,0.06,0,0
1,6,1,2,3,26,0.04,0,0
1,6,1,1,1,36,0.03,0,0
1,6,1,10,10,10,0.1,0,0
1,6,1,20,20,20,0.05,0,0
1,6,1,2,4,30,0.03,0,0
1,6,1,12,14,40,0.03,0,0
1,6,1,22,24,50,0.02,0,0
1,6,1,4,4,60,0.02,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,1,3,1,1.0,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,1,1,12,0.08,0,0
1,6,1,11,11,22,0.05,0,0
1,6,1,9,9,32,0.03,0,0
1,6,1,3,4,7,0.14,0,0
1,6,1,1,1,17,0.06,0,0
1,6,1,11,11,27,0.04,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,2,2,12,0.08,0,0
1,6,1,1,4,2,0.5,0,0
1,6,1,4,5,9,0.11,0,0
1,6,1,1,2,3,0.33,0,0
1,6,1,7,24,7,0.14,0,0
1,6,1,17,41,17,0.06,0,0
1,6,1,3,3,27,0.04,0,0
1,6,1,13,13,37,0.03,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,6,7,23,0.04,0,0
1,6,1,6,6,33,0.03,0,0
1,6,1,2,2,43,0.02,0,0
1,6,1,9,9,53,0.02,0,0
1,6,1,2,2,63,0.02,0,0
1,6,1,2,2,73,0.01,0,0
1,6,1,12,12,83,0.01,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,2,15,4,0.25,0,0
1,6,1,1,1,2,0.5,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,1,1,18,0.06,0,0
1,6,1,3,3,28,0.04,0,0
1,6,1,1,1,5,0.2,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,11,0.09,0,0
1,6,1,11,11,21,0.05,0,0
1,6,1,3,3,31,0.03,0,0
1,6,1,13,13,41,0.02,0,0
1,6,1,5,5,51,0.02,0,0
1,6,1,3,3,61,0.02,0,0
1,6,1,13,13,71,0.01,0,0
1,6,1,5,5,81,0.01,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,13,13,13,0.08,0,0
1,6,1,5,5,23,0.04,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,4,4,14,0.07,0,0
1,6,1,4,4,24,0.04,0,0
1,6,1,1,1,34,0.03,0,0
1,6,1,1,22,44,0.02,0,0
1,6,1,1,1,54,0.02,0,0
1,6,1,1,1,64,0.02,0,0
1,6,1,11,11,74,0.01,0,0
1,6,1,7,7,84,0.01,0,0
1,6,1,6,6,94,0.01,0,0
1,6,1,6,6,104,0.01,0,0
1,6,1,8,8,114,0.01,0,0
1,6,1,8,8,124,0.01,0,0
1,6,1,8,8,134,0.01,0,0
1,6,1,8,8,144,0.01,0,0
1,6,1,5,5,154,0.01,0,0
1,6,1,5,5,164,0.01,0,0
1,6,1,1,3,5,0.2,0,0
1,6,1,2,9,15,0.07,0,0
1,6,1,1,18,25,0.04,0,0
1,6,1,1,1,35,0.03,0,0
1,6,1,1,17,45,0.02,0,0
1,6,1,1,6,55,0.02,0,0
1,6,1,4,7,65,0.02,0,0
1,6,1,2,2,75,0.01,0,0
1,6,1,4,5,85,0.01,0,0
1,6,1,3,4,95,0.01,0,0
1,6,1,2,18,105,0.01,0,0
1,6,1,2,3,115,0.01,0,0
1,6,1,3,4,125,0.01,0,0
1,6,1,1,2,135,0.01,0,0
1,6,1,2,20,145,0.01,0,0
1,6,1,7,7,8,0.12,0,0
1,6,1,17,17,18,0.06,0,0
1,6,1,27,27,28,0.04,0,0
1,6,1,9,9,38,0.03,0,0
1,6,1,19,19,48,0.02,0,0
1,6,1,1,1,58,0.02,0,0
1,6,1,1,1,68,0.01,0,0
1,6,1,11,11,78,0.01,0,0
1,6,1,21,21,88,0.01,0,0
1,6,1,2,2,98,0.01,0,0
1,6,1,12,12,108,0.01,0,0
1,6,1,22,22,118,0.01,0,0
1,6,1,5,5,128,0.01,0,0
1,6,1,15,15,138,0.01,0,0
1,6,1,25,25,148,0.01,0,0
1,6,1,7,11,158,0.01,0,0
1,6,1,7,7,168,0.01,0,0
1,6,1,17,21,178,0.01,0,0
1,6,1,27,33,188,0.01,0,0
1,6,1,9,9,198,0.01,0,0
1,6,1,7,7,208,0.0,0,0
1,6,1,5,8,218,0.0,0,0
1,6,1,5,5,228,0.0,0,0
1,6,1,2,18,238,0.0,0,0
1,6,1,12,39,248,0.0,0,0
1,6,1,22,50,255,0.0,0,0
1,6,1,4,5,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,10,10,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,26,26,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,18,18,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,3,10,255,0.0,0,0
1,6,1,5,9,255,0.0,0,0
1,6,1,15,19,255,0.0,0,0
1,6,1,25,25,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,27,27,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,1,18,255,0.0,0,0
1,6,1,11,25,255,0.0,0,0
1,6,1,21,35,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,27,27,255,0.0,0,0
1,6,1,10,10,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,3,9,255,0.0,0,0
1,6,1,12,18,255,0.0,0,0
1,6,1,21,29,255,0.0,0,0
1,6,1,16,16,255,0.0,0,0
1,6,1,6,6,255,0.0,0,0
1,6,1,25,25,255,0.01,0,0
1,6,1,35,35,255,0.01,0,0
1,6,1,45,45,255,0.0,0,0
1,6,1,55,55,255,0.0,0,0
1,6,1,2,2,255,0.0,0,0
1,6,1,12,12,255,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,3,7,255,0.0,0,0
1,6,1,13,13,255,0.0,0,0
1,6,1,23,23,255,0.0,0,0
1,6,1,5,5,255,0.0,0,0
1,6,1,15,15,255,0.0,0,0
1,6,1,25,25,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,27,27,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,19,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,2,4,255,0.0,0,0
1,6,1,12,14,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,14,14,255,0.0,0,0
1,6,1,24,24,255,0.0,0,0
1,6,1,6,8,255,0.0,0,0
1,6,1,8,8,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,17,17,255,0.0,0,0
1,6,1,27,27,255,0.0,0,0
1,6,1,9,9,255,0.0,0,0
1,6,1,19,24,255,0.0,0,0
1,6,1,29,42,255,0.0,0,0
1,6,1,6,7,255,0.0,0,0
1,6,1,3,3,255,0.0,0,0
1,6,1,13,15,255,0.0,0,0
1,6,1,23,38,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,11,11,255,0.0,0,0
1,6,1,21,21,255,0.0,0,0
1,6,1,31,31,255,0.0,0,0
1,6,1,41,41,255,0.0,0,0
1,6,1,51,51,255,0.0,0,0
1,6,1,61,61,255,0.0,0,0
1,6,1,8,9,255,0.0,0,0
1,6,1,18,19,255,0.0,0,0
1,6,1,28,28,255,0.0,0,0
1,6,1,2,2,6,0.17,0,0
1,6,1,2,3,7,0.14,0,0
1,6,1,3,3,7,0.14,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,1,1,16,0.06,0,0
1,6,1,11,11,26,0.04,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,4,4,16,0.06,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,6,8,12,0.08,0,0
1,6,1,8,9,22,0.05,0,0
1,6,1,8,9,32,0.03,0,0
1,6,1,4,4,42,0.02,0,0
1,6,1,3,3,52,0.02,0,0
1,6,1,7,9,62,0.02,0,0
1,6,1,9,22,72,0.01,0,0
1,6,1,9,10,82,0.01,0,0
1,6,1,5,5,92,0.01,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,14,14,14,0.07,0,0
1,6,1,4,4,24,0.04,0,0
1,6,1,2,2,34,0.03,0,0
1,6,1,8,8,44,0.02,0,0
1,6,1,3,3,54,0.02,0,0
1,6,1,3,3,64,0.02,0,0
1,6,1,5,45,74,0.01,0,0
1,6,1,4,4,84,0.01,0,0
1,6,1,10,10,94,0.01,0,0
1,6,1,5,18,104,0.01,0,0
1,6,1,4,4,114,0.01,0,0
1,6,1,10,10,124,0.01,0,0
1,6,1,4,4,134,0.01,0,0
1,6,1,2,2,144,0.01,0,0
1,6,1,4,5,154,0.01,0,0
1,6,1,3,9,164,0.01,0,0
1,6,1,9,21,174,0.01,0,0
1,6,1,1,1,184,0.01,0,0
1,6,1,11,11,194,0.01,0,0
1,6,1,6,6,204,0.0,0,0
1,6,1,1,1,214,0.0,0,0
1,6,1,11,11,224,0.0,0,0
1,6,1,1,1,6,0.17,0,0
1,6,1,2,4,6,0.17,0,0
1,6,1,2,6,16,0.06,0,0
1,6,1,4,24,26,0.04,0,0
1,6,1,1,1,36,0.03,0,0
1,6,1,1,1,46,0.02,0,0
1,6,1,2,4,56,0.02,0,0
1,6,1,2,3,66,0.02,0,0
1,6,1,1,6,76,0.01,0,0
1,6,1,1,2,86,0.01,0,0
1,6,1,3,6,96,0.01,0,0
1,6,1,1,1,106,0.01,0,0
1,6,1,1,1,116,0.01,0,0
1,6,1,11,11,126,0.01,0,0
1,6,1,9,9,136,0.01,0,0
1,6,1,3,3,146,0.01,0,0
1,6,1,1,1,156,0.01,0,0
1,6,1,2,37,166,0.01,0,0
1,6,1,4,8,176,0.01,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,7,1,1.0,0,0
1,6,1,4,4,11,0.09,0,0
1,6,1,6,6,8,0.12,0,0
1,6,1,3,13,3,0.33,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,5,5,5,0.2,0,0
1,6,1,15,15,15,0.07,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,6,6,22,0.05,0,0
1,6,1,16,16,32,0.03,0,0
1,6,1,1,34,10,0.1,0,0
1,6,1,1,8,20,0.05,0,0
1,6,1,1,37,30,0.03,0,0
1,6,1,2,31,2,0.5,0,0
1,6,1,3,3,12,0.08,0,0
1,6,1,5,33,22,0.05,0,0
1,6,1,6,10,32,0.03,0,0
1,6,1,7,7,42,0.02,0,0
1,6,1,1,17,52,0.02,0,0
1,6,1,1,14,62,0.02,0,0
1,6,1,3,6,72,0.01,0,0
1,6,1,3,7,82,0.01,0,0
1,6,1,5,5,92,0.01,0,0
1,6,1,15,15,102,0.01,0,0
1,6,1,25,25,112,0.01,0,0
1,6,1,35,35,122,0.01,0,0
1,6,1,4,4,132,0.01,0,0
1,6,1,6,8,142,0.01,0,0
1,6,1,7,7,152,0.01,0,0
1,6,1,1,1,162,0.01,0,0
1,6,1,1,1,172,0.01,0,0
1,6,1,2,2,182,0.01,0,0
1,6,1,4,4,192,0.01,0,0
1,6,1,6,6,202,0.0,0,0
1,6,1,2,2,212,0.0,0,0
1,6,1,8,8,222,0.0,0,0
1,6,1,6,6,232,0.0,0,0
1,6,1,2,2,242,0.0,0,0
1,6,1,12,12,252,0.0,0,0
1,6,1,22,22,255,0.0,0,0
1,6,1,32,32,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,1,1,255,0.0,0,0
1,6,1,4,4,255,0.0,0,0
1,6,1,7,7,255,0.0,0,0
1,6,1,3,3,3,0.33,0,0
1,6,1,6,6,13,0.08,0,0
1,6,1,2,3,23,0.04,0,0
1,6,1,7,7,7,0.14,0,0
1,6,1,5,5,17,0.06,0,0
1,6,1,3,3,27,0.04,0,0
1,6,1,1,2,37,0.03,0,0
1,6,1,11,12,47,0.02,0,0
1,6,1,9,9,9,0.11,0,0
1,6,1,6,6,19,0.05,0,0
1,6,1,3,9,29,0.03,0,0
1,6,1,13,14,39,0.03,0,0
1,6,1,8,8,10,0.1,0,0
1,6,1,8,16,20,0.05,0,0
1,6,1,8,8,30,0.03,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,3,3,11,0.09,0,0
1,6,1,5,17,21,0.05,0,0
1,6,1,7,13,31,0.03,0,0
1,6,1,1,1,41,0.02,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,22,22,22,0.05,0,0
1,6,1,7,7,32,0.03,0,0
1,6,1,17,17,42,0.02,0,0
1,6,1,1,1,2,0.5,0,0
1,6,1,10,10,10,0.1,0,0
1,6,1,20,20,20,0.05,0,0
1,6,1,3,3,30,0.03,0,0
1,6,1,1,1,40,0.03,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,14,14,14,0.07,0,0
1,6,1,5,5,24,0.04,0,0
1,6,1,15,15,34,0.03,0,0
1,6,1,6,6,44,0.02,0,0
1,6,1,16,16,54,0.02,0,0
1,6,1,4,4,5,0.2,0,0
1,6,1,14,17,15,0.07,0,0
1,6,1,9,10,25,0.04,0,0
1,6,1,1,1,1,1.0,0,0
1,6,1,1,1,11,0.09,0,0
1,6,1,8,8,8,0.12,0,0
1,6,1,3,3,18,0.06,0,0
1,6,1,6,13,28,0.04,0,0
1,6,1,2,2,38,0.03,0,0
1,6,1,4,4,4,0.25,0,0
1,6,1,1,1,14,0.07,0,0
1,6,1,4,4,24,0.04,0,0
1,6,1,1,3,34,0.03,0,0
1,6,1,11,13,44,0.02,0,0
1,6,1,7,7,54,0.02,0,0
1,6,1,9,9,64,0.02,0,0
1,6,1,6,6,74,0.01,0,0
1,6,1,2,2,2,0.5,0,0
1,6,1,12,12,12,0.08,0,0
1,6,1,22,22,22,0.05,0,0
1,6,1,1,2,32,0.03,0,0
1,6,1,11,12,42,0.02,0,0
1,6,1,6,6,52,0.02,0,0
1,6,1,16,16,62,0.02,0,0
1,6,1,26,26,72,0.01,0,0
1,6,1,4,4,82,0.01,0,0
1,6,1,14,14,92,0.01,0,0
1,6,1,24,24,102,0.01,0,0
1,6,1,5,5,112,0.01,0,0
1,6,1,15,15,122,0.01,0,0
1,6,1,10,10,132,0.01,0,0
1,6,1,20,20,142,0.01,0,0
1,6,1,1,1,152,0.01,0,0
1,6,1,8,8,162,0.01,0,0
1,6,1,18,18,172,0.01,0,0
1,6,1,28,28,182,0.01,0,0
1,6,1,6,6,6,0.17,0,0
1,6,1,16,17,16,0.06,0,0
1,6,1,4,6,26,0.04,0,0
1,6,1,14,16,36,0.03,0,0
1,6,1,2,2,46,0.02,0,0
1,6,1,7,8,56,0.02,0,0
1,6,1,17,19,66,0.02,0,0
1,6,1,3,4,76,0.01,0,0
1,6,1,13,15,86,0.01,0,0
